9.954805679152868, 130.278779903869
12.65595966277321, 133.06197342690572
15.801143769133372, 144.65259425772615
20.088653120233467, 147.77023594129798
25.194832498845866, 145.31396092622037
31.598912124454188, 146.98254655774258
39.99145572346071, 144.19167717528376
50.156574575065065, 145.52581464627082
63.191074142333434, 153.54884222453717
79.61292981213731, 153.76807939031747
100.30243478684828, 156.10548823948682
126.36864951346355, 152.86876107973757
159.2088528438241, 145.6186559935669
199.67691988734634, 137.92269313010584
252.7103043681053, 134.12847926604164
316.9447822698416, 134.68223769578012
399.31118512618855, 135.681853902809
503.08265504471564, 134.34033298609208
630.9573444801936, 131.21516164994426
798.5370700671831, 129.4276367490908
1001.511032324899, 128.97805069722392
1261.7799049114078, 125.07242721640442
1589.6864608095052, 121.38976917594168
2002.8081235439286, 120.04824825922475
2523.290270517201, 117.92634830125921
3179.033335465261, 117.03075826525578
3987.087233569773, 115.46634501160518
5046.041520001708, 114.9051300327138
6328.6557898007595, 113.6751649395983
8009.521239529454, 111.10726099749623
10045.399500807707, 110.21174406491585
12655.95966277321, 109.98505034998266
15944.942256688088, 107.75166767183873
20088.653120233466, 104.8493886726246
25194.83249884584, 103.95387174004424
31742.369608105873, 100.38269641975987
